3.612804,66.39933,-56.476986,
3.612804,66.39933,-56.476986,
3.737453,66.37622,-57.2103,
3.737453,66.37622,-57.2103,
4.1415977,66.99294,-57.110443,
4.1415977,66.99294,-57.110443,
3.9713502,66.91426,-56.21807,
3.9713502,66.91426,-56.21807,
3.9372947,66.8451,-56.37439,
3.9372947,66.8451,-56.37439,
3.9080076,66.8209,-56.412766,
3.9080076,66.8209,-56.412766,
3.919553,66.76757,-56.393684,
3.919553,66.76757,-56.393684,
3.601579,66.40025,-56.421844,
3.601579,66.40025,-56.421844,
3.956641,66.68506,-56.9396,
3.956641,66.68506,-56.9396,
3.959431,66.54228,-56.738712,
3.959431,66.54228,-56.738712,
3.59144,66.24501,-56.67118,
3.59144,66.24501,-56.67118,
3.742733,66.1746,-56.320244,
3.742733,66.1746,-56.320244,
3.4805589,66.43761,-56.74466,
3.4805589,66.43761,-56.74466,
3.7466555,66.277054,-55.832745,
3.7466555,66.277054,-55.832745,
3.6747358,66.037,-56.680153,
3.6747358,66.037,-56.680153,
3.641457,66.13923,-56.37439,
3.641457,66.13923,-56.37439,
4.203249,66.56478,-56.461575,
4.203249,66.56478,-56.461575,
4.001968,66.33305,-56.92828,
4.001968,66.33305,-56.92828,
3.5881715,66.30934,-57.565655,
3.5881715,66.30934,-57.565655,
3.840867,66.11294,-56.558475,
3.840867,66.11294,-56.558475,
4.050532,66.21564,-57.424606,
4.050532,66.21564,-57.424606,
3.7776937,65.933975,-57.702213,
3.7776937,65.933975,-57.702213,
3.7231042,65.969444,-56.815395,
3.7231042,65.969444,-56.815395,
3.63302,65.87698,-56.558117,
3.63302,65.87698,-56.558117,
3.656491,65.750916,-56.573532,
3.656491,65.750916,-56.573532,
3.6748915,65.837456,-56.446053,
3.6748915,65.837456,-56.446053,
3.3312104,65.506134,-56.746475,
3.3312104,65.506134,-56.746475,
3.7853053,65.85974,-56.897415,
3.7853053,65.85974,-56.897415,
3.6870377,65.916756,-56.58528,
3.6870377,65.916756,-56.58528,
3.0818698,65.82612,-56.069942,
3.0818698,65.82612,-56.069942,
4.0379434,65.96092,-56.302834,
4.0379434,65.96092,-56.302834,
3.9637985,65.42375,-56.3468,
3.9637985,65.42375,-56.3468,
3.955615,65.55791,-56.082405,
3.955615,65.55791,-56.082405,
3.4662502,65.87104,-55.406654,
3.4662502,65.87104,-55.406654,
4.1628237,65.31989,-55.337914,
4.1628237,65.31989,-55.337914,
3.906192,65.18137,-55.34628,
3.906192,65.18137,-55.34628,
3.9312117,65.13979,-54.581425,
3.9312117,65.13979,-54.581425,
3.4707088,65.013885,-54.62044,
3.4707088,65.013885,-54.62044,
4.1853604,65.038246,-54.578686,
4.1853604,65.038246,-54.578686,
4.136144,64.79738,-54.498444,
4.136144,64.79738,-54.498444,
3.915677,64.71376,-54.7135,
3.915677,64.71376,-54.7135,
4.2676105,64.83807,-53.716965,
4.2676105,64.83807,-53.716965,
3.6034458,64.44037,-53.97417,
3.6034458,64.44037,-53.97417,
3.070518,63.79443,-53.509598,
3.070518,63.79443,-53.509598,
3.3851924,63.796585,-52.746666,
3.3851924,63.796585,-52.746666,
3.7922273,63.63303,-52.01371,
3.7922273,63.63303,-52.01371,
2.9276733,63.177334,-51.91211,
2.9276733,63.177334,-51.91211,
3.405039,63.035675,-50.64431,
3.405039,63.035675,-50.64431,
2.9478693,62.81549,-49.815304,
2.9478693,62.81549,-49.815304,
2.9491196,62.70854,-48.728954,
2.9491196,62.70854,-48.728954,
2.4394808,62.161587,-47.9222,
2.4394808,62.161587,-47.9222,
2.4302716,61.82258,-47.99244,
2.4302716,61.82258,-47.99244,
2.4911199,61.537598,-46.204723,
2.4911199,61.537598,-46.204723,
2.2041264,61.279617,-44.639275,
2.2041264,61.279617,-44.639275,
2.0083117,60.977192,-43.818497,
2.0083117,60.977192,-43.818497,
2.8655388,59.964226,-41.98249,
2.8655388,59.964226,-41.98249,
1.627921,59.720703,-40.290844,
1.627921,59.720703,-40.290844,
0.7545918,58.825085,-38.38131,
0.7545918,58.825085,-38.38131,
0.8108255,57.837456,-36.50515,
0.8108255,57.837456,-36.50515,
0.03039967,56.713787,-34.30466,
0.03039967,56.713787,-34.30466,
-1.7659577,55.04819,-33.32952,
-1.7659577,55.04819,-33.32952,
-0.46498838,53.774048,-30.958885,
-0.46498838,53.774048,-30.958885,
-0.86732626,52.1503,-27.94924,
-0.86732626,52.1503,-27.94924,
-0.83102596,50.748108,-25.73227,
-0.83102596,50.748108,-25.73227,
-2.0816221,48.767136,-23.886688,
-2.0816221,48.767136,-23.886688,
-2.5510516,46.905888,-21.184835,
-2.5510516,46.905888,-21.184835,
-2.5997071,44.33942,-17.62922,
-2.5997071,44.33942,-17.62922,
-2.8270671,43.33712,-12.914737,
-2.8270671,43.33712,-12.914737,
-3.2059827,41.54705,-9.780351,
-3.2059827,41.54705,-9.780351,
-3.620371,39.57931,-6.0364494,
-3.620371,39.57931,-6.0364494,
-3.4439738,38.282696,-1.7773718,
-3.4439738,38.282696,-1.7773718,
-4.4569726,35.55299,0.32299346,
-4.4569726,35.55299,0.32299346,
-4.190015,32.378044,4.964053,
-4.190015,32.378044,4.964053,
-5.354661,29.750286,7.2576694,
-5.354661,29.750286,7.2576694,
-5.382931,24.611485,10.725676,
-5.382931,24.611485,10.725676,
-5.6098795,20.4418,14.578742,
-5.6098795,20.4418,14.578742,
-6.006843,17.041874,18.863148,
-6.006843,17.041874,18.863148,
-7.669436,16.142277,19.925915,
-7.669436,16.142277,19.925915,
-7.9295917,13.373444,20.361582,
-7.9295917,13.373444,20.361582,
-9.233431,10.682831,22.486403,
-9.233431,10.682831,22.486403,
-8.930032,8.555695,24.444513,
-8.930032,8.555695,24.444513,
-11.330582,5.9966507,25.095821,
-11.330582,5.9966507,25.095821,
-10.354062,3.294304,27.88064,
-10.354062,3.294304,27.88064,
-8.783262,2.2004013,26.806337,
-8.783262,2.2004013,26.806337,
-8.817388,1.659317,25.877354,
-8.817388,1.659317,25.877354,
-8.151211,0.05442047,25.040981,
-8.151211,0.05442047,25.040981,
-12.694307,9.139633,17.951769,
-12.694307,9.139633,17.951769,
-11.879221,8.203545,19.540339,
-11.879221,8.203545,19.540339,
-12.841713,9.342175,17.370056,
-12.841713,9.342175,17.370056,
-12.939004,9.498287,16.851532,
-12.939004,9.498287,16.851532,
-12.750194,9.608395,17.03284,
-12.750194,9.608395,17.03284,
-12.71647,9.672752,16.102112,
-12.71647,9.672752,16.102112,
-12.762281,9.5912285,16.058235,
-12.762281,9.5912285,16.058235,
-13.007319,10.133045,15.908469,
-13.007319,10.133045,15.908469,
-15.429676,11.831844,8.804998,
-15.429676,11.831844,8.804998,
-12.89606,10.801216,15.878601,
-12.89606,10.801216,15.878601,
-12.285578,11.213024,15.669882,
-12.285578,11.213024,15.669882,
-12.276405,11.343288,15.146909,
-12.276405,11.343288,15.146909,
-12.08537,11.541183,15.24041,
-12.08537,11.541183,15.24041,
-12.494712,12.075008,15.432326,
-12.494712,12.075008,15.432326,
-12.541242,12.160061,15.112466,
-12.541242,12.160061,15.112466,
-12.487503,12.354996,15.068839,
-12.487503,12.354996,15.068839,
-12.506898,12.110302,13.840641,
-12.506898,12.110302,13.840641,
-12.360292,12.20116,14.230402,
-12.360292,12.20116,14.230402,
